"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"72","동물운송업","02_03_12_P","3930000","393000005020220024","20221214","","01","영업/정상","0000","정상","","","","","01087340318","0","","경기도 안산시 상록구 사동 1639-7 그랑시티자이","경기도 안산시 상록구 해양4로 31, 103동 3303호 (사동, 그랑시티자이)","15596","pet10수1118","20221213172543","I","2022-12-15 00:40:07.0","","184876.518205217","420089.978783381","동물운송업","동물운송업","000","0",
"73","동물운송업","02_03_12_P","3060000","306000005020220016","20221216","","01","영업/정상","0000","정상","","","","","010-5096-5807","0","","서울특별시 중랑구 신내동 397 동성아파트","서울특별시 중랑구 신내로 128(신내동, 동성아파트)","02054","pet298부8307","20221216090120","I","2022-12-18 00:40:10.0","","208536.163679365","456379.478717154","동물운송업","동물운송업","000","0",
"74","동물운송업","02_03_12_P","3520000","352000005020220016","20221114","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 연수구 청학동 ***-* ***호","인천광역시 연수구 용담로**번길 **, ***호 (청학동)","21926","멍머니 펫택시","20221114090007","I","2022-11-16 00:22:24.0","","171206.65611306","435077.85530396","동물운송업","동물운송업","000","0",
"75","동물운송업","02_03_12_P","3170000","317000005020220013","20221123","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 금천구 시흥동 **** 벽산*단지아파트","서울특별시 금천구 탑골로 **, ***동 ***호 (시흥동, 벽산*단지아파트)","08655","pet370로4248(박종대)","20221123173118","I","2022-11-25 00:22:33.0","","192653.790840875","438996.920767459","동물운송업","동물운송업","000","0",
"76","동물운송업","02_03_12_P","4090000","409000005020220043","20221229","","01","영업/정상","0000","정상","","","","","010-7494-7155","0","","경기도 김포시 장기동 1869-5 청송마을 모아미래도엘가","경기도 김포시 김포한강2로 273, 509동 1604호 (장기동, 청송마을 모아미래도엘가)","10082","pet281구1335","20221229133813","I","2022-12-31 00:40:25.0","","170133.959707402","460879.734392947","동물운송업","동물운송업","000","0",
"77","동물운송업","02_03_12_P","3520000","352000005020220019","20221229","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 연수구 옥련동 628 현대1차아파트 102동 508호","인천광역시 연수구 옥련로 33, 102동 508호 (옥련동, 현대1차아파트)","21955","pet19구5710","20221229134654","I","2022-12-31 00:40:25.0","","168366.535232079","436278.314153326","동물운송업","동물운송업","000","0",
"78","동물운송업","02_03_12_P","3520000","352000005020220020","20221229","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 연수구 송도동 315-1 송도 SK VIEW 103동 1005호","인천광역시 연수구 랜드마크로 19, 103동 1005호 (송도동, 송도 SK VIEW)","22020","pet08다5454","20221229134731","I","2022-12-31 00:40:25.0","","166869.670642464","434626.647491509","동물운송업","동물운송업","000","0",
"79","동물운송업","02_03_12_P","3520000","352000005020220021","20221229","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 연수구 청학동 454 용담마을아파트 108동 306호","인천광역시 연수구 용담로 25, 108동 306호 (청학동, 용담마을아파트)","21916","pet289두9432","20221229134822","I","2022-12-31 00:40:25.0","","170844.142667243","435508.152832982","동물운송업","동물운송업","000","0",
"80","동물운송업","02_03_12_P","4040000","404000005020220024","20221229","","01","영업/정상","0000","정상","","","","","01031940027","0","","경기도 하남시 창우동 520 은행뉴서울아파트","경기도 하남시 대청로116번길 30, 111동 301호 (창우동, 은행뉴서울아파트)","12954","pet11어5794","20221229173717","I","2022-12-31 00:40:25.0","","219591.521773281","448511.817906278","동물운송업","동물운송업","000","0",
"81","동물운송업","02_03_12_P","5540000","554000005020220029","20221228","","01","영업/정상","0000","정상","","","","","010-9046-0172","0","","경기도 광주시 목현동 100-13 JS타운","경기도 광주시 새오개길 21, 202동 401호 (목현동, JS타운)","12765","pet181무9654","20221228110711","I","2022-12-31 00:40:25.0","","220201.657483574","437227.952888605","동물운송업","동물운송업","000","0",
"82","동물운송업","02_03_12_P","3940000","396010005020220015","20221228","","01","영업/정상","0000","정상","","","","","010-8880-8998","0","","경기도 고양시 일산동구 장항동 852-1 한솔프레미낭 812호","경기도 고양시 일산동구 백마로213번길 12, 한솔프레미낭 812호 (장항동)","10403","카카오T펫택시(장항점)","20221228144816","I","2022-12-31 00:40:25.0","","179980.92590496","461407.855388883","동물운송업","동물운송업","000","0",
"83","동물운송업","02_03_12_P","3940000","396010005020220016","20221229","","01","영업/정상","0000","정상","","","","","010-5101-1057","0","","경기도 고양시 일산동구 성석동 195-33 휴앤가 101동 102호","경기도 고양시 일산동구 동국로197번길 115-2, 101동 102호 (성석동, 휴앤가)","10318","카카오T펫택시(식사점)","20221229095606","I","2022-12-31 00:40:25.0","","182687.628739694","465150.736971126","동물운송업","동물운송업","000","0",
"84","동물운송업","02_03_12_P","3230000","323000005020220029","20221206","","01","영업/정상","0000","정상","","","","","010-9427-7772","0","","서울특별시 송파구 방이동 151 호수(家)하우스","서울특별시 송파구 백제고분로50길 6, 602호 (방이동, 호수(家)하우스)","05630","pet 07다6582","20221206102551","I","2022-12-08 00:40:30.0","","210142.71106049","445778.995354803","동물운송업","동물운송업","000","0",
"85","동물운송업","02_03_12_P","3700000","370000005020220004","20221116","","01","영업/정상","0000","정상","","","","","","0","","울산광역시 남구 달동 ****-**","울산광역시 남구 왕생로**번길 **-*, *층 (달동)","44703","캐슬앤제이펫살롱","20221116133129","I","2022-11-18 00:22:23.0","","411497.808242992","229366.028795199","동물운송업","동물운송업","000","0",
"86","동물운송업","02_03_12_P","4050000","564000005020220008","20221116","","01","영업/정상","0000","정상","","","","","","0","","경기도 용인시 수지구 죽전동 *** 도담마을죽전파크빌 ***동 ****호","경기도 용인시 수지구 정든로 **, ***동 ****호 (죽전동, 도담마을죽전파크빌)","16873","pet 13다6656","20221116105907","I","2022-11-18 00:22:23.0","","210243.64859322","425070.749009068","동물운송업","동물운송업","000","0",
"87","동물운송업","02_03_12_P","4040000","404000005020220023","20221227","","01","영업/정상","0000","정상","","","","","010-9098-8830","0","","경기도 하남시 신장동 569 대명강변타운아파트","경기도 하남시 대청로 79, 116동 2201호 (신장동, 대명강변타운아파트)","12945","pet01마0783","20221227193913","I","2022-12-29 00:40:29.0","","219550.423837697","448846.183015509","동물운송업","동물운송업","000","0",
"88","동물운송업","02_03_12_P","3190000","319000005020220006","20221206","","01","영업/정상","0000","정상","","","","","01062250169","0","","서울특별시 동작구 상도동 360-41","서울특별시 동작구 상도로15카길 21-4, 401호 (상도동)","06949","Pet 69누 3880","20221206151321","I","2022-12-08 00:40:30.0","","194252.105383447","444816.051921009","동물운송업","동물운송업","000","0",
"89","동물운송업","02_03_12_P","4520000","452000005020220007","20221116","","01","영업/정상","0000","정상","","","","","","0","","충청남도 아산시 염치읍 석정리 **-**","충청남도 아산시 염치읍 충무로 ***-*","31447","중부벳 동물운송","20221116165607","I","2022-11-18 00:22:23.0","","200359.51764469","367277.116966552","동물운송업","동물운송업","000","0",
"90","동물운송업","02_03_12_P","4050000","563000005020220024","20221206","","01","영업/정상","0000","정상","","","","","","0","","경기도 용인시 기흥구 신갈동 63 기흥역롯데캐슬스카이","경기도 용인시 기흥구 중부대로 375, 103동 5층 6호 (신갈동, 기흥역롯데캐슬스카이)","17064","pet108보3652","20221206162315","I","2022-12-08 00:40:30.0","","209561.848956988","418928.960809078","동물운송업","동물운송업","000","0",
"91","동물운송업","02_03_12_P","5530000","553000005020220063","20221206","","01","영업/정상","0000","정상","","","","","","0","","경기도 화성시 장지동 923 금호어울림레이크2차","경기도 화성시 동탄대로1길 32, 2906동 604호 (장지동, 금호어울림레이크2차)","18499","pet42도6644","20221206140149","I","2022-12-08 00:40:30.0","","208967.265452009","406685.928957301","동물운송업","동물운송업","000","0",
"92","동물운송업","02_03_12_P","3150000","315000005020220025","20221206","","01","영업/정상","0000","정상","","","","","01064024333","0","","서울특별시 강서구 방화동 201-1 길훈아파트","서울특별시 강서구 양천로30길 98, 902호 (방화동, 길훈아파트)","07595","pet149머5052","20221206134856","I","2022-12-08 00:40:30.0","","184225.467660564","451855.744109307","동물운송업","동물운송업","000","0",
"93","동물운송업","02_03_12_P","3150000","315000005020220024","20221206","","01","영업/정상","0000","정상","","","","","010-6327-3609","0","","서울특별시 강서구 화곡동 24-22 산호맨션","서울특별시 강서구 화곡로44길 13, 가동 501호 (화곡동, 산호맨션)","07673","pet63주1599","20221206102810","I","2022-12-08 00:40:30.0","","186452.391925003","449537.198418251","동물운송업","동물운송업","000","0",
"94","동물운송업","02_03_12_P","4040000","404000005020220020","20221206","","01","영업/정상","0000","정상","","","","","010-8718-2884","0","","경기도 하남시 학암동 651 힐스테이트 센트럴 위례","경기도 하남시 위례대로6길 15, 7208동 1002호 (학암동, 힐스테이트 센트럴 위례)","13010","pet01다5518","20221206100726","I","2022-12-08 00:40:30.0","","213601.844225309","442701.905797426","동물운송업","동물운송업","000","0",
"95","동물운송업","02_03_12_P","4040000","404000005020220019","20221206","","01","영업/정상","0000","정상","","","","","010-5033-5550","0","","경기도 하남시 미사동 385-5","경기도 하남시 미사동로 84, 1층 (미사동)","12900","pet393누4129","20221206100259","I","2022-12-08 00:40:30.0","","217871.001807594","452453.16490109","동물운송업","동물운송업","000","0",
"96","동물운송업","02_03_12_P","3560000","356000005020220038","20221206","","01","영업/정상","0000","정상","","","","","010-2539-7686","0","","인천광역시 서구 당하동 1272-2 유승한내들 에듀파크","인천광역시 서구 이음3로 130, 120동 603호 (당하동, 유승한내들 에듀파크)","22874","pet176나8690","20221206092926","I","2022-12-08 00:40:30.0","","","","동물운송업","동물운송업","000","0",
"97","동물운송업","02_03_12_P","5540000","554000005020220027","20221217","","01","영업/정상","0000","정상","","","","","010-9138-3353","0","","경기도 광주시 송정동 435-5","경기도 광주시 중앙로349번길 46-5, 101동 102호 (송정동)","12738","pet34나9611","20221217110012","I","2022-12-19 00:40:47.0","","222964.87765874","436827.663980517","동물운송업","동물운송업","000","0",
"98","동물운송업","02_03_12_P","5540000","554000005020220028","20221217","","01","영업/정상","0000","정상","","","","","010-7597-7107","0","","경기도 광주시 양벌동 1112 광주역우방아이유쉘1단지","경기도 광주시 청석로 70, 101동 1202호 (양벌동, 광주역우방아이유쉘1단지)","12793","pet50모0430","20221217113516","I","2022-12-19 00:40:47.0","","","","동물운송업","동물운송업","000","0",
