"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"73","동물위탁관리업","02_03_10_P","3740000","374000004820220037","20221216","","01","영업/정상","0000","정상","","","","","","0","","경기도 수원시 권선구 세류동 582-1 청계","경기도 수원시 권선구 정조로 461-1, 청계 2(일부)층 (세류동)","16655","마이하우스퍼피 애견호텔유치원","20221216145042","I","2022-12-18 00:40:10.0","","200980.596557756","416501.149197104","동물위탁관리업","동물위탁관리업","000","0",
"74","동물위탁관리업","02_03_10_P","3670000","367000004820220004","20221123","","01","영업/정상","0000","정상","","","","","042-322-2004","0","","대전광역시 유성구 송정동 ***-*","대전광역시 유성구 송정길**번길 **(송정동)","34204","애니플 반려문화 교육센터 앤 퍼피스그린","20221123095833","I","2022-11-25 00:22:33.0","","222674.80955799","309568.137215338","동물위탁관리업","동물위탁관리업","L00","0",
"75","동물위탁관리업","02_03_10_P","4230000","423000004820220006","20221123","","01","영업/정상","0000","정상","","","","","","0","","강원도 속초시 교동 **** 미소지움 더뷰 아파트","강원도 속초시 중앙로**번길 **, 상가동 ***호 (교동, 미소지움 더뷰 아파트)","24853","속초애견 더 이쁘개","20221123175453","I","2022-11-25 00:22:33.0","","338146.226502423","522918.340340202","동물위탁관리업","동물위탁관리업","000","0",
"76","동물위탁관리업","02_03_10_P","6510000","651000004820220019","20221114","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 제주시 연동 ****-*","제주특별자치도 제주시 연북로 **, 세화빌딩 *층 (연동)","63138","포브독","20221114091852","I","2022-11-16 00:22:24.0","","152447.271223914","-1532.28508572727","동물위탁관리업","동물위탁관리업","000","0",
"77","동물위탁관리업","02_03_10_P","5340000","534000004820220002","20221220","","01","영업/정상","0000","정상","","","","","010-4195-9101","0","","경상남도 사천시 용현면 선진리 103-7","경상남도 사천시 용현면 진삼로 953-6, 2동","52538","겨울나는나비동물병원","20221220164604","I","2022-12-22 00:40:33.0","","297182.289595617","171932.179262769","동물위탁관리업","동물위탁관리업","000","0",
"78","동물위탁관리업","02_03_10_P","4490000","565000004820220008","20221118","","01","영업/정상","0000","정상","","","","","","0","","충청남도 천안시 동남구 청당동 ***","충청남도 천안시 동남구 청수**로 *-**, ***호 (청당동)","31197","뭉난이","20221118124603","I","2022-11-20 00:22:23.0","","214204.000518013","364755.636408224","동물위탁관리업","동물위탁관리업","000","0",
"79","동물위탁관리업","02_03_10_P","3600000","360000004820220013","20221118","","01","영업/정상","0000","정상","","","","","062-371-3201","0","","광주광역시 서구 쌍촌동 ***-**","광주광역시 서구 마륵복개로 ***, 운천빌딩 *층 (쌍촌동)","61998","프렌즈도그 유치원·호텔 광주 서구점","20221118093403","I","2022-11-20 00:22:23.0","","186595.87687558","183073.365061358","동물위탁관리업","동물위탁관리업","L00","0",
"80","동물위탁관리업","02_03_10_P","5050000","505000004820220004","20221228","","01","영업/정상","0000","정상","","","","","010-8794-1052","0","","경상북도 경주시 충효동 2987-9 새마을금고","경상북도 경주시 충효3길 7, 2층,3층 (충효동)","38061","마음 유치원","20221228091349","I","2022-12-31 00:40:25.0","","397386.334838413","262453.785575965","동물위탁관리업","동물위탁관리업","000","0",
"81","동물위탁관리업","02_03_10_P","4050000","564000004820220006","20221222","","01","영업/정상","0000","정상","","","","","010-4194-3336","0","","경기도 용인시 수지구 성복동 637-6","경기도 용인시 수지구 성복2로 398(성복동)","16804","루카스","20221222102006","I","2022-12-24 00:40:15.0","","204060.329760468","424436.669751265","동물위탁관리업","동물위탁관리업","000","0",
"82","동물위탁관리업","02_03_10_P","4000000","400000004820220011","20221229","","01","영업/정상","0000","정상","","","","","031-377-6203","0","","경기도 오산시 외삼미동 337-1","경기도 오산시 문시로 109-14(외삼미동)","18111","털로덮인친구들","20221229093054","I","2022-12-31 00:40:25.0","","205039.13938165","409774.96528245","동물위탁관리업","동물위탁관리업","L00","0",
"83","동물위탁관리업","02_03_10_P","4180000","418000004820220012","20221229","","01","영업/정상","0000","정상","","","","","010-7182-0968","0","","강원도 춘천시 동면 장학리 480-10","강원도 춘천시 동면 춘천순환로 869-8","24210","멍사무소","20221229170624","I","2022-12-31 00:40:25.0","","265909.900597532","490651.555485185","동물위탁관리업","동물위탁관리업","000","0",
"84","동물위탁관리업","02_03_10_P","3660000","366000004820220014","20221229","","01","영업/정상","0000","정상","","","","","01059585160","0","","대전광역시 서구 둔산동 1007 국제빌딩 701호","대전광역시 서구 대덕대로233번길 28, 국제빌딩 701호 (둔산동)","35229","힐링몽냥","20221229103308","I","2022-12-31 00:40:25.0","","233840.253864344","317059.212540581","동물위탁관리업","동물위탁관리업","000","0",
"85","동물위탁관리업","02_03_10_P","3060000","306000004820220018","20221222","","01","영업/정상","0000","정상","","","","","010-4333-6425","0","","서울특별시 중랑구 면목동 114-4","서울특별시 중랑구 면목로 386, 2층 (면목동)","02205","춘이네 멍치원","20221222104334","I","2022-12-24 00:40:15.0","","207739.759249957","453787.29318674","동물위탁관리업","동물위탁관리업","000","0",
"86","동물위탁관리업","02_03_10_P","3250000","325000004820220001","20221229","","01","영업/정상","0000","정상","","","","","051-466-7858","0","","부산광역시 중구 영주동 58-16","부산광역시 중구 대영로 217, 1층 (영주동)","48910","바둑아 놀자","20221229170955","I","2022-12-31 00:40:25.0","","385424.083435585","181145.082616947","동물위탁관리업","동물위탁관리업","000","0",
"87","동물위탁관리업","02_03_10_P","3300000","330000004820220011","20221221","","01","영업/정상","0000","정상","","","","","010-9395-0532","0","","부산광역시 동래구 사직동 1039 사직역 삼정그린코아 더 베스트 1차","부산광역시 동래구 사직로 8, 사직역 삼정그린코아 더 베스트 1차 301동 104호 (사직동)","47867","그루밍 펫 뷰티샵","20221221155031","I","2022-12-24 00:40:15.0","","387969.373279321","190592.219178473","동물위탁관리업","동물위탁관리업","000","0",
"88","동물위탁관리업","02_03_10_P","3860000","386000004820220027","20221222","","01","영업/정상","0000","정상","","","","","010-3425-8582","0","","경기도 부천시 춘의동 139-4","경기도 부천시 길주로377번가길 26-3, 1층 (춘의동)","14529","견국지색","20221222131319","I","2022-12-24 00:40:15.0","","180980.485083674","444664.323031161","동물위탁관리업","동물위탁관리업","000","0",
"89","동물위탁관리업","02_03_10_P","3730000","373000004820220007","20221116","","01","영업/정상","0000","정상","","","","","","0","","울산광역시 울주군 온양읍 대안리 ***-*","울산광역시 울주군 온양읍 화산발리로 ***, *층","44980","꿀물하우스","20221116094945","I","2022-11-18 00:22:23.0","","407818.909502095","214384.799134129","동물위탁관리업","동물위탁관리업","000","0",
"90","동물위탁관리업","02_03_10_P","4060000","406000004820220022","20221116","","01","영업/정상","0000","정상","","","","","","0","","경기도 파주시 신촌동 *-**","경기도 파주시 교하로 ***(신촌동)","10880","플레이독 파주본점","20221116142036","I","2022-11-18 00:22:23.0","","174305.109653083","470009.000786647","동물위탁관리업","동물위탁관리업","000","0",
"91","동물위탁관리업","02_03_10_P","4010000","401000004820220029","20221206","","01","영업/정상","0000","정상","","","","","01091371516","0","","경기도 시흥시 능곡동 211-1","경기도 시흥시 능곡군자로 54, 다온플래티넘 8층 (능곡동)","14999","올 마이 펫","20221206125539","I","2022-12-08 00:40:30.0","","182797.602815596","429736.612172713","동물위탁관리업","동물위탁관리업","000","0",
"92","동물위탁관리업","02_03_10_P","5080000","508000004820220010","20221227","","01","영업/정상","0000","정상","","","","","010-9458-2652","0","","경상북도 구미시 인의동 346-6","경상북도 구미시 인동중앙로 56, 3층 (인의동)","39429","몰캉","20221227212835","I","2022-12-29 00:40:29.0","","328053.687473446","290857.009131064","동물위탁관리업","동물위탁관리업","000","0",
"93","동물위탁관리업","02_03_10_P","4050000","563000004820220020","20221206","","01","영업/정상","0000","정상","","","","","","0","","경기도 용인시 기흥구 중동 838 동백문월드","경기도 용인시 기흥구 동백5로 22, 동백문월드 가동 2층 244호 (중동)","17006","댕댕타임","20221206150131","I","2022-12-08 00:40:30.0","","213356.807704504","419341.204287297","동물위탁관리업","동물위탁관리업","000","0",
"94","동물위탁관리업","02_03_10_P","5530000","553000004820220062","20221206","","01","영업/정상","0000","정상","","","","","01075070085","0","","경기도 화성시 새솔동 99-6","경기도 화성시 노들길 4, 105,106호 (새솔동)","18242","몽글몽글PET","20221206150228","I","2022-12-08 00:40:30.0","","183966.112542626","419771.621701542","동물위탁관리업","동물위탁관리업","000","0",
"95","동물위탁관리업","02_03_10_P","3820000","382000004820220011","20221206","","01","영업/정상","0000","정상","","","","","01083283466","0","","경기도 의정부시 민락동 732-3 송산프라자 803호","경기도 의정부시 효자로 10, 송산프라자 803호 (민락동)","11803","사랑둥이 애견유치원","20221206111436","I","2022-12-08 00:40:30.0","","207534.015785016","471226.578584487","동물위탁관리업","동물위탁관리업","000","0",
"96","동물위탁관리업","02_03_10_P","3460000","346000004820220015","20221227","","01","영업/정상","0000","정상","","","","","010-6300-2544","0","","대구광역시 수성구 두산동 65-5 1층","대구광역시 수성구 들안로14길 21, 1층 (두산동)","42172","바이몽(by.mong)","20221227131754","I","2022-12-29 00:40:29.0","","346135.155486632","260746.959872462","동물위탁관리업","동물위탁관리업","000","0",
"97","동물위탁관리업","02_03_10_P","3510500","351050004820220016","20221227","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 미추홀구 도화동 24-7","인천광역시 미추홀구 연송로 38, 1층 (도화동)","22110","멍냥펫살롱","20221227200313","I","2022-12-29 00:40:29.0","","169437.398898264","441802.383438736","동물위탁관리업","동물위탁관리업","000","0",
"98","동물위탁관리업","02_03_10_P","3200000","320000004820220006","20221116","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 관악구 봉천동 ****-** 더게이트","서울특별시 관악구 남부순환로 ****-*, *층 ***호 (봉천동, 더게이트)","08801","하이도기","20221116154514","I","2022-11-18 00:22:23.0","","196728.763224258","441720.779855758","동물위탁관리업","동물위탁관리업","000","0",
"99","동물위탁관리업","02_03_10_P","3700000","370000004820220007","20221214","","01","영업/정상","0000","정상","","","","","010-8485-7290","0","","울산광역시 남구 신정동 318 울산신정푸르지오","울산광역시 남구 팔등로 85, 501동 204호 (신정동, 울산신정푸르지오)","44682","미모고양이","20221214143444","I","2022-12-16 00:40:22.0","","409878.262200639","229932.326709079","동물위탁관리업","동물위탁관리업","000","0",
"100","동물위탁관리업","02_03_10_P","5710000","571000004820220019","20221219","","01","영업/정상","0000","정상","","","","","010-8368-8398","0","","충청북도 청주시 서원구 장암동 469-13","충청북도 청주시 서원구 가장로353번길 111-5(장암동)","28805","도그투게더(Dog together)","20221219092326","I","2022-12-21 00:40:12.0","","243425.435455186","342759.986700995","동물위탁관리업","동물위탁관리업","000","0",
